event_id,event_type,trigger_ts,trigger_source,reaction_ts,reaction_type,solved_ts,related_machine_id,related_alert_id,resolution_time_ms,total_response_time_ms,metadata
machineFailure:machine_0:1763912519618,machineFailure,1763912519618,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,792953,1154865,"{""swap_target_machine"": 1}"
machineFailure:machine_1:1763912535101,machineFailure,1763912535101,heartbeat_monitor,1763913096885,SwapBlade,1763913098890,1,,561784,563789,"{""swap_target_machine"": 2}"
machineFailure:machine_0:1763912550320,machineFailure,1763912550320,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,762251,1124163,"{""swap_target_machine"": 1}"
machineFailure:machine_1:1763912595757,machineFailure,1763912595757,heartbeat_monitor,1763913096885,SwapBlade,1763913098890,1,,501128,503133,"{""swap_target_machine"": 2}"
machineFailure:machine_0:1763912620998,machineFailure,1763912620998,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,691573,1053485,"{""swap_target_machine"": 1}"
storageAlert:ddd5b7de-5bcf-43b2-984f-7240428d71c4:problem_dry:1763912635591,storageAlert,1763912635591,dbInterface,1763912643272,ChangeFreshAmount,1763912646598,,ddd5b7de-5bcf-43b2-984f-7240428d71c4,7681,11007,"{""triggerTs"": 1763912635591, ""bDry"": 32.0, ""problemCategory"": ""dry"", ""bFresh"": 48.0, ""aDry"": 37.0, ""aFresh"": 83.0, ""alertId"": ""ddd5b7de-5bcf-43b2-984f-7240428d71c4"", ""title"": ""StorageAlert"", ""_collected_at"": 1763912635597}"
newMachine:machine_0:1763912657147,newMachine,1763912657147,cutting_machine_discovery,1763912657155,AssignBlade,1763912662147,0,,8,5000,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_0:1763912662147,machineFailure,1763912662147,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,650424,1012336,"{""swap_target_machine"": 1}"
newMachine:machine_2:1763912682629,newMachine,1763912682629,cutting_machine_discovery,1763912738746,AssignBlade,1763912784314,2,,56117,101685,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763912697842,newMachine,1763912697842,cutting_machine_discovery,1763912738748,AssignBlade,1763912784551,0,,40906,86709,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_0:1763912717844,machineFailure,1763912717844,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,594727,956639,"{""swap_target_machine"": 1}"
storageAlert:93756ed9-f23a-4f12-9b93-df33c2d1489e:problem_B:1763912745607,storageAlert,1763912745607,dbInterface,1763912828748,SwapBlade,1763912830029,,93756ed9-f23a-4f12-9b93-df33c2d1489e,83141,84422,"{""triggerTs"": 1763912745607, ""bDry"": 21.0, ""problemCategory"": ""B"", ""bFresh"": 27.0, ""aDry"": 85.0, ""aFresh"": 67.0, ""alertId"": ""93756ed9-f23a-4f12-9b93-df33c2d1489e"", ""title"": ""StorageAlert"", ""_collected_at"": 1763912745610}"
machineFailure:machine_0:1763912758895,machineFailure,1763912758895,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,553676,915588,"{""swap_target_machine"": 1}"
machineFailure:machine_1:1763912776683,machineFailure,1763912776683,heartbeat_monitor,1763913096885,SwapBlade,1763913098890,1,,320202,322207,"{""swap_target_machine"": 2}"
newMachine:machine_0:1763912779551,newMachine,1763912779551,cutting_machine_discovery,1763912783800,AssignBlade,1763912784551,0,,4249,5000,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_0:1763912799553,machineFailure,1763912799553,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,513018,874930,"{""swap_target_machine"": 1}"
newMachine:machine_1:1763912805008,newMachine,1763912805008,cutting_machine_discovery,1763912805015,AssignBlade,1763912810008,1,,7,5000,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:ae70cfaf-31ff-45c2-8211-e1cad3978a2a:problem_fresh:1763912825615,storageAlert,1763912825615,dbInterface,1763912828750,ChangeFreshAmount,1763912830029,,ae70cfaf-31ff-45c2-8211-e1cad3978a2a,3135,4414,"{""triggerTs"": 1763912825615, ""bDry"": 49.0, ""problemCategory"": ""fresh"", ""bFresh"": 26.0, ""aDry"": 81.0, ""aFresh"": 44.0, ""alertId"": ""ae70cfaf-31ff-45c2-8211-e1cad3978a2a"", ""title"": ""StorageAlert"", ""_collected_at"": 1763912825618}"
newMachine:machine_0:1763912840362,newMachine,1763912840362,cutting_machine_discovery,1763912840368,AssignBlade,1763912845361,0,,6,4999,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_0:1763912850361,machineFailure,1763912850361,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,462210,824122,"{""swap_target_machine"": 1}"
newMachine:machine_2:1763912860937,newMachine,1763912860937,cutting_machine_discovery,1763912917800,AssignBlade,1763913303602,2,,56863,442665,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763912876170,newMachine,1763912876170,cutting_machine_discovery,1763912917797,AssignBlade,1763912937097,0,,41627,60927,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:b4b71ec4-d478-4ffb-92df-988318f59cbf:problem_A:1763912885622,storageAlert,1763912885622,dbInterface,1763912917798,SwapBlade,1763912930030,,b4b71ec4-d478-4ffb-92df-988318f59cbf,32176,44408,"{""triggerTs"": 1763912885622, ""bDry"": 66.0, ""problemCategory"": ""A"", ""bFresh"": 81.0, ""aDry"": 27.0, ""aFresh"": 26.0, ""alertId"": ""b4b71ec4-d478-4ffb-92df-988318f59cbf"", ""title"": ""StorageAlert"", ""_collected_at"": 1763912885625}"
machineFailure:machine_0:1763912891171,machineFailure,1763912891171,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,421400,783312,"{""swap_target_machine"": 1}"
machineFailure:machine_1:1763912940013,machineFailure,1763912940013,heartbeat_monitor,1763913096885,SwapBlade,1763913098890,1,,156872,158877,"{""swap_target_machine"": 2}"
machineFailure:machine_0:1763912977100,machineFailure,1763912977100,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,335471,697383,"{""swap_target_machine"": 1}"
newMachine:machine_1:1763912977773,newMachine,1763912977773,cutting_machine_discovery,1763913083946,AssignBlade,1763913304039,1,,106173,326266,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_1:1763912997773,machineFailure,1763912997773,heartbeat_monitor,1763913096885,SwapBlade,1763913098890,1,,99112,101117,"{""swap_target_machine"": 2}"
newMachine:machine_0:1763913008513,newMachine,1763913008513,cutting_machine_discovery,1763913083946,AssignBlade,1763913084212,0,,75433,75699,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_0:1763913013514,machineFailure,1763913013514,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,299057,660969,"{""swap_target_machine"": 1}"
machineFailure:machine_1:1763913048978,machineFailure,1763913048978,heartbeat_monitor,1763913096885,SwapBlade,1763913098890,1,,47907,49912,"{""swap_target_machine"": 2}"
machineFailure:machine_0:1763913164215,machineFailure,1763913164215,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,148356,510268,"{""swap_target_machine"": 1}"
newMachine:machine_0:1763913196940,newMachine,1763913196940,cutting_machine_discovery,1763913369968,AssignBlade,1763913374963,0,,173028,178023,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
machineFailure:machine_0:1763913226941,machineFailure,1763913226941,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,85630,447542,"{""swap_target_machine"": 1}"
machineFailure:machine_0:1763913288136,machineFailure,1763913288136,heartbeat_monitor,1763913312571,SwapBlade,1763913674483,0,,24435,386347,"{""swap_target_machine"": 1}"
newMachine:machine_1:1763913334479,newMachine,1763913334479,cutting_machine_discovery,1763913339487,AssignBlade,1763913344480,1,,5008,10001,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763913390187,newMachine,1763913390187,cutting_machine_discovery,1763913390194,AssignBlade,1763913395188,2,,7,5001,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763913410711,newMachine,1763913410711,cutting_machine_discovery,1763913410718,AssignBlade,1763913415710,0,,7,4999,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:bba59aa9-4326-4e53-9da1-beb14c373858:problem_A:1763913415683,storageAlert,1763913415683,dbInterface,1763913672478,SwapBlade,1763913674411,,bba59aa9-4326-4e53-9da1-beb14c373858,256795,258728,"{""triggerTs"": 1763913415683, ""bDry"": 60.0, ""problemCategory"": ""A"", ""bFresh"": 84.0, ""aDry"": 21.0, ""aFresh"": 35.0, ""alertId"": ""bba59aa9-4326-4e53-9da1-beb14c373858"", ""title"": ""StorageAlert"", ""_collected_at"": 1763913415686}"
newMachine:machine_2:1763913425890,newMachine,1763913425890,cutting_machine_discovery,1763913583474,AssignBlade,1763913604385,2,,157584,178495,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763913451382,newMachine,1763913451382,cutting_machine_discovery,1763913583474,AssignBlade,1763913588198,1,,132092,136816,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:bca803d8-c5a4-4890-a05b-d58755dd3528:problem_B:1763913475693,storageAlert,1763913475693,dbInterface,1763913672479,SwapBlade,1763913674411,,bca803d8-c5a4-4890-a05b-d58755dd3528,196786,198718,"{""triggerTs"": 1763913475693, ""bDry"": 21.0, ""problemCategory"": ""B"", ""bFresh"": 45.0, ""aDry"": 52.0, ""aFresh"": 82.0, ""alertId"": ""bca803d8-c5a4-4890-a05b-d58755dd3528"", ""title"": ""StorageAlert"", ""_collected_at"": 1763913475696}"
newMachine:machine_0:1763913584133,newMachine,1763913584133,cutting_machine_discovery,1763913766493,AssignBlade,1763913798114,0,,182360,213981,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763913640028,newMachine,1763913640028,cutting_machine_discovery,1763913672985,AssignBlade,1763913675975,1,,32957,35947,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:53ee4e28-86f7-416e-8ecb-28cf20ebb455:problem_dry:1763913645713,storageAlert,1763913645713,dbInterface,1763913672480,ChangeFreshAmount,1763913674411,,53ee4e28-86f7-416e-8ecb-28cf20ebb455,26767,28698,"{""triggerTs"": 1763913645713, ""bDry"": 26.0, ""problemCategory"": ""dry"", ""bFresh"": 46.0, ""aDry"": 44.0, ""aFresh"": 84.0, ""alertId"": ""53ee4e28-86f7-416e-8ecb-28cf20ebb455"", ""title"": ""StorageAlert"", ""_collected_at"": 1763913645716}"
newMachine:machine_1:1763913716692,newMachine,1763913716692,cutting_machine_discovery,1763913766490,AssignBlade,1763913802876,1,,49798,86184,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763913762429,newMachine,1763913762429,cutting_machine_discovery,1763913777436,AssignBlade,1763913782430,2,,15007,20001,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763913833616,newMachine,1763913833616,cutting_machine_discovery,1763913833623,AssignBlade,1763913838615,0,,7,4999,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_2:1763913844064,newMachine,1763913844064,cutting_machine_discovery,1763914159949,AssignBlade,1763914164939,2,,315885,320875,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763913859354,newMachine,1763913859354,cutting_machine_discovery,1763914158938,AssignBlade,1763914163931,1,,299584,304577,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763913884803,newMachine,1763913884803,cutting_machine_discovery,1763914155261,AssignBlade,1763914987345,0,,270458,1102542,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
storageAlert:fb586e33-e057-4c2a-9cb4-5e625dd9f4d5:problem_fresh:1763914175778,storageAlert,1763914175778,dbInterface,1763914245758,ChangeFreshAmount,1763914342149,,fb586e33-e057-4c2a-9cb4-5e625dd9f4d5,69980,166371,"{""triggerTs"": 1763914175778, ""bDry"": 41.0, ""problemCategory"": ""fresh"", ""bFresh"": 26.0, ""aDry"": 94.0, ""aFresh"": 39.0, ""alertId"": ""fb586e33-e057-4c2a-9cb4-5e625dd9f4d5"", ""title"": ""StorageAlert"", ""_collected_at"": 1763914175781}"
newMachine:machine_2:1763914205647,newMachine,1763914205647,cutting_machine_discovery,1763914380266,AssignBlade,1763914424437,2,,174619,218790,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763914251325,newMachine,1763914251325,cutting_machine_discovery,1763914251331,AssignBlade,1763914256324,1,,6,4999,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763914282119,newMachine,1763914282119,cutting_machine_discovery,1763914290705,AssignBlade,1763914292119,1,,8586,10000,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763914337923,newMachine,1763914337923,cutting_machine_discovery,1763914380273,AssignBlade,1763914383756,0,,42350,45833,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_1:1763914424757,newMachine,1763914424757,cutting_machine_discovery,1763914460583,AssignBlade,1763914465573,1,,35826,40816,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763914435316,newMachine,1763914435316,cutting_machine_discovery,1763914437267,AssignBlade,1763914440317,0,,1951,5001,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
newMachine:machine_0:1763914496139,newMachine,1763914496139,cutting_machine_discovery,1763914678933,AssignBlade,1763914680583,0,,182794,184444,"{""first_state"": ""WAITING_FOR_ASSIGNMENT""}"
